"client_id","age","job.admin.","job.blue-collar","job.entrepreneur","job.housemaid","job.management","job.retired","job.self-employed","job.services","job.student","job.technician","job.unemployed","job.unknown","marital.divorced","marital.married","marital.single","marital.unknown","education.basic.4y","education.basic.6y","education.basic.9y","education.high.school","education.professional.course","education.university.degree","education.unknown","default.no","default.unknown","housing.no","housing.unknown","housing.yes","loan.no","loan.unknown","loan.yes","contact.cellular","contact.telephone","month.apr","month.aug","month.dec","month.jul","month.jun","month.mar","month.may","month.nov","month.oct","month.sep","day_of_week.fri","day_of_week.mon","day_of_week.thu","day_of_week.tue","day_of_week.wed","campaign","pdays","previous","poutcome.failure","poutcome.nonexistent","poutcome.success","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","age.binned","pdays_999"
304,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
307,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,999,0,0,1,0,-1.1,94.601,-49.5,0.972,4963.6,1,TRUE
311,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,999,2,1,0,0,-1.7,94.215,-40.3,0.84,4991.6,1,TRUE
320,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
323,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,1,TRUE
325,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
329,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,999,1,1,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,TRUE
330,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,1,TRUE
339,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,999,0,0,1,0,1.4,94.465,-41.8,4.961,5228.1,2,TRUE
340,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.4,94.465,-41.8,4.961,5228.1,1,TRUE
342,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
343,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,2,TRUE
344,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,1,TRUE
345,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,2,TRUE
350,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,999,1,1,0,0,-0.1,93.2,-42,4.021,5195.8,1,TRUE
351,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,2,TRUE
356,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,1,TRUE
357,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,1,TRUE
362,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,2,TRUE
366,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.266,5099.1,1,TRUE
371,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,2,TRUE
385,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,1,TRUE
389,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,2,TRUE
403,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,1,TRUE
408,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,1,TRUE
416,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,999,1,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,1,TRUE
420,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
423,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,1,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,1,TRUE
425,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,999,0,0,1,0,1.4,93.918,-42.7,4.968,5228.1,1,TRUE
426,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,1,TRUE
428,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,999,0,0,1,0,1.4,94.465,-41.8,4.962,5228.1,1,TRUE
431,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,1,TRUE
434,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,2,TRUE
435,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,2,TRUE
439,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,1,TRUE
440,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0,1,-3.4,92.649,-30.1,0.715,5017.5,3,FALSE
444,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,1,TRUE
466,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,999,1,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,2,TRUE
467,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,1,TRUE
468,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,2,TRUE
469,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,94.465,-41.8,4.967,5228.1,1,TRUE
471,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,TRUE
472,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,2,TRUE
473,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,1,TRUE
477,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.354,5099.1,1,TRUE
481,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,999,1,1,0,0,-0.1,93.2,-42,4.153,5195.8,2,TRUE
483,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,1,TRUE
485,46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,2,TRUE
489,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
493,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,1,TRUE
495,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,999,0,0,1,0,1.4,93.444,-36.1,4.962,5228.1,1,TRUE
504,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
506,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,1,TRUE
507,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,1,TRUE
509,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,1,TRUE
510,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,999,1,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,1,TRUE
512,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,2,TRUE
513,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
514,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,999,0,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,1,TRUE
525,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,999,0,0,1,0,-1.8,92.843,-50,1.726,5099.1,1,TRUE
529,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,2,TRUE
537,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,1,TRUE
539,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
543,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,2,TRUE
544,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,1,TRUE
545,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,1,TRUE
551,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,1,TRUE
552,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,-1.8,93.075,-47.1,1.435,5099.1,1,TRUE
554,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,999,1,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,2,TRUE
562,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.958,5228.1,1,TRUE
565,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.966,5228.1,1,TRUE
567,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,1,TRUE
568,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,2,TRUE
571,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,1,TRUE
577,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,1,0,0,1,-1.1,94.199,-37.5,0.886,4963.6,4,FALSE
584,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,2,TRUE
585,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,1,TRUE
586,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,2,TRUE
588,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
589,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,2,TRUE
590,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,2,TRUE
598,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,999,0,0,1,0,1.4,94.465,-41.8,4.96,5228.1,1,TRUE
602,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,1,TRUE
607,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,1,TRUE
609,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
622,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,999,0,0,1,0,1.4,93.444,-36.1,4.97,5228.1,1,TRUE
625,57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
627,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,999,1,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,2,TRUE
630,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,999,0,0,1,0,-1.8,92.843,-50,1.799,5099.1,1,TRUE
638,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,999,0,0,1,0,-1.8,92.893,-46.2,1.344,5099.1,2,TRUE
639,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,999,0,0,1,0,-3,92.713,-33,0.721,5023.5,2,TRUE
642,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,1,TRUE
648,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,999,0,0,1,0,-1.1,94.601,-49.5,0.993,4963.6,1,TRUE
651,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,2,TRUE
652,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,1,TRUE
661,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
